2,3.403,57
2,3.403,
2,3.401,
2,3.401,42
2,3.401,
2,3.4,
2,3.4,
2,3.4,63
2,3.4,62
4,3.399,
4,3.399,54
4,3.398,40
4,3.397,
3,3.396,
2,3.394,71
2,3.392,42
3,3.39,
2,3.389,73
4,3.384,64
10,3.383,
6,3.382,12
4,3.376,58
2,3.375,63
7,3.375,61
2,3.373,58
3,3.372,56
11,3.371,63
4,3.37,
3,3.368,32
7,3.368,79
3,3.367,66
5,3.364,74
3,3.363,64
4,3.363,68
2,3.362,59
4,3.362,66
4,3.361,67
2,3.359,70
6,3.358,57
5,3.358,58
3,3.353,63
2,3.351,
2,3.351,66
2,3.35,58
2,3.35,83
2,3.349,66
2,3.346,68
2,3.345,58
8,3.343,73
3,3.335,81
7,3.334,66
4,3.312,75
8,3.312,70
6,3.309,64
4,3.308,32
4,3.306,73
2,3.304,62
2,3.303,65
2,3.303,
2,3.303,74
2,3.302,70
4,3.301,25
2,3.301,60
5,3.3,59
6,3.291,73
3,3.289,40
4,3.289,67
6,3.286,66
3,3.278,86
15,3.27,65
4,3.266,54
4,3.265,52
3,3.256,66
4,3.252,77
3,3.25,63
9,3.25,71
5,3.248,
13,3.247,79
5,3.246,62
6,3.24,
5,3.239,61
6,3.237,
4,3.234,61
14,3.231,54
10,3.231,67
6,3.228,79
6,3.224,56
5,3.215,29
6,3.212,22
5,3.21,47
3,3.206,26
3,3.2,70
3,3.2,56
2,3.199,13
3,3.199,
3,3.198,75
4,3.198,79
4,3.196,58
4,3.195,51
8,3.193,57
5,3.192,50
15,3.189,80
7,3.186,
5,3.179,51
6,3.177,
3,3.175,36
4,3.175,38
6,3.172,25
5,3.165,63
25,3.163,75
3,3.161,68
3,3.16,52
6,3.153,63
3,3.152,
3,3.151,64
2,3.148,63
4,3.148,65
6,3.148,68
6,3.148,64
4,3.146,60
4,3.14,34
5,3.138,53
9,3.136,63
6,3.135,27
4,3.132,68
4,3.132,
6,3.13,63
7,3.122,70
7,3.116,
5,3.109,78
5,3.104,70
2,3.1,24
5,3.1,74
3,3.1,51
3,3.099,62
3,3.099,67
3,3.098,
3,3.098,63
3,3.097,56
3,3.097,78
3,3.096,45
3,3.096,51
3,3.096,70
6,3.094,63
4,3.093,15
3,3.087,83
2,3.082,69
6,3.073,
4,3.066,62
3,3.065,40
4,3.064,60
8,3.053,71
5,3.051,68
12,3.049,59
2,3.049,68
2,3.049,67
5,3.048,74
3,3.048,70
4,3.048,67
5,3.047,35
3,3.047,
5,3.047,62
11,3.047,72
3,3.046,77
6,3.041,
4,3.038,54
15,3.038,
3,3.037,73
10,3.035,53
6,3.034,62
4,3.032,16
5,3.031,65
6,3.021,69
3,3.013,
6,3.012,
3,3.01,53
3,3.01,35
3,3.009,15
4,3.005,16
5,3.004,
3,3.002,36
2,3,55
2,3,64
2,3,46
2,3,68
3,2.999,
2,2.999,50
2,2.999,65
4,2.999,74
2,2.999,70
2,2.999,72
3,2.999,37
2,2.999,80
2,2.999,61
2,2.999,13
2,2.999,71
4,2.998,60
3,2.998,62
3,2.998,65
2,2.998,55
2,2.998,66
2,2.998,64
2,2.997,44
2,2.997,88
2,2.997,64
3,2.996,71
4,2.992,66
3,2.991,65
3,2.99,65
4,2.989,20
4,2.988,66
3,2.984,62
2,2.983,85
3,2.983,64
6,2.981,69
3,2.978,72
3,2.968,13
7,2.967,70
4,2.962,
5,2.959,67
5,2.958,
5,2.956,71
2,2.952,70
2,2.95,61
2,2.95,67
2,2.949,70
2,2.949,58
2,2.949,59
2,2.949,74
4,2.949,53
3,2.949,72
2,2.949,66
5,2.948,
4,2.948,66
2,2.948,59
3,2.947,
4,2.946,60
3,2.943,59
2,2.94,37
2,2.939,66
2,2.938,39
2,2.938,
2,2.938,70
4,2.936,78
3,2.93,60
3,2.929,58
3,2.926,64
2,2.923,70
4,2.923,
2,2.922,
2,2.921,
2,2.92,78
4,2.915,74
2,2.913,71
6,2.913,54
2,2.912,74
2,2.912,59
2,2.911,62
2,2.908,67
2,2.902,82
2,2.9,67
3,2.9,52
2,2.9,64
2,2.896,69
2,2.895,78
7,2.889,
5,2.888,78
4,2.88,65
10,2.874,
2,2.863,64
2,2.862,44
3,2.849,89
3,2.793,
6,2.791,
2,2.7,88
4,2.698,37
6,2.691,63
8,2.671,
6,2.6,
3,2.599,59
3,2.596,63
3,2.596,67
4,2.586,22
2,2.55,
6,2.51,
2,2.462,12
2,2.45,
2,2.449,
6,2.412,
3,2.1,53
2,2,53
